Step,Symbol,Timeframe,Net Profit (USD),Net Profit Long (USD),Net Profit Short (USD),% Profitable,% Profitable Long,% Profitable Short,Profit Factor,Profit Factor Long,Profit Factor Short,Max Drawdown (USD),Buy & Hold Return (USD),Total Closed Trades,Total Closed Trades Long,Total Closed Trades Short,Total Open Trades,Total Open Trades Long,Total Open Trades Short,Avg Trade (USD),Avg Trade Long (USD),Avg Trade Short (USD),Avg Winning Trade (USD),Avg Winning Trade Long (USD),Avg Winning Trade Short (USD),Avg Losing Trade (USD),Avg Losing Trade Long (USD),Avg Losing Trade Short (USD),Largest Winning Trade (USD),Largest Winning Trade Long (USD),Largest Winning Trade Short (USD),Largest Losing Trade (USD),Largest Losing Trade Long (USD),Largest Losing Trade Short (USD),Doji Body Threshold (%),Star Gap Threshold (%),Minimum Body Size for Star Pattern (%),Maximum Middle Candle Body Size (%),Trade Quantity,Risk/Reward Ratio,Maximum Trades Per Day,Trading Start Hour (ET),Trading Start Minute,Trading End Hour (ET),Trading End Minute,Force Close Hour (ET),Force Close Minute,Use ADX Filter,ADX Length,ADX Threshold,Show Pattern Markers,Show Pattern Labels,Show SL/TP Levels,Marker Size
33,"COMEX_MINI:MGC1!","5","-1,323.00","-1,091.00","-232.00","32.54","30.00","34.85","0.70","0.56","0.88","2,012.00","126,240.00",126,60,66,0,0,0,"-10.50","-18.18","-3.52","77.02","77.06","77.00","52.72","59.00","46.58","318.00","163.00","318.00","149.00","149.00","119.00",40,20,1.5,7,0,14,0,"false",10,25,"true","true","true","Normal"
34,"COMEX_MINI:MGC1!","5","-1,175.00","-1,329.00","154.00","34.23","28.07","40.74","0.70","0.45","1.10","1,910.00","126,240.00",111,57,54,0,0,0,"-10.59","-23.32","2.85","72.84","67.94","76.41","54.01","58.93","47.72","318.00","120.00","318.00","149.00","149.00","119.00",50,20,1.5,7,0,14,0,"false",10,25,"true","true","true","Normal"
35,"COMEX_MINI:MGC1!","5","65.00","125.00","-60.00","36.14","39.13","32.43","1.03","1.09","0.95","831.00","126,208.00",83,46,37,0,0,0,"0.78","2.72","-1.62","84.67","82.39","88.08","46.70","48.50","44.68","318.00","148.00","318.00","119.00","110.00","119.00",60,20,1.5,7,0,14,0,"false",10,25,"true","true","true","Normal"
36,"COMEX_MINI:MGC1!","5","579.00","306.00","273.00","43.24","42.86","43.66","1.15","1.16","1.15","723.00","123,104.00",148,77,71,0,0,0,"3.91","3.97","3.85","68.09","68.45","67.71","44.99","44.39","45.65","214.00","163.00","214.00","173.00","111.00","173.00",20,30,1.5,7,0,14,0,"false",10,25,"true","true","true","Normal"
37,"COMEX_MINI:MGC1!","5","740.00","393.00","347.00","46.26","45.45","47.14","1.19","1.18","1.19","631.00","123,040.00",147,77,70,0,0,0,"5.03","5.10","4.96","69.19","72.51","65.67","50.19","51.07","49.19","214.00","181.00","214.00","173.00","160.00","173.00",30,30,1.5,7,0,14,0,"false",10,25,"true","true","true","Normal"
38,"COMEX_MINI:MGC1!","5","158.00","-422.00","580.00","37.76","33.33","41.56","1.04","0.81","1.28","1,144.00","122,976.00",143,66,77,0,0,0,"1.10","-6.39","7.53","82.35","83.18","81.78","48.19","51.18","45.27","318.00","181.00","318.00","160.00","160.00","119.00",40,30,1.5,7,0,14,0,"false",10,25,"true","true","true","Normal"
39,"COMEX_MINI:MGC1!","5","-182.00","-732.00","550.00","37.98","34.33","41.94","0.96","0.71","1.33","1,343.00","126,144.00",129,67,62,0,0,0,"-1.41","-10.93","8.87","81.92","77.26","86.04","52.45","57.02","46.86","318.00","181.00","318.00","160.00","160.00","119.00",50,30,1.5,7,0,14,0,"false",10,25,"true","true","true","Normal"
40,"COMEX_MINI:MGC1!","5","792.00","270.00","522.00","39.81","40.00","39.53","1.27","1.15","1.45","807.00","126,368.00",103,60,43,0,0,0,"7.69","4.50","12.14","91.98","87.17","98.76","48.05","50.61","44.50","318.00","181.00","318.00","119.00","110.00","119.00",60,30,1.5,7,0,14,0,"false",10,25,"true","true","true","Normal"
41,"COMEX_MINI:MGC1!","5","-705.00","-568.00","-137.00","37.84","37.50","38.24","0.83","0.75","0.93","1,257.00","123,360.00",148,80,68,0,0,0,"-4.76","-7.10","-2.01","62.46","57.63","68.04","45.68","45.94","45.38","231.00","116.00","231.00","173.00","148.00","173.00",20,40,1.5,7,0,14,0,"false",10,25,"true","true","true","Normal"
42,"COMEX_MINI:MGC1!","5","-77.00","-124.00","47.00","41.22","41.03","41.43","0.98","0.95","1.02","895.00","123,328.00",148,78,70,0,0,0,"-0.52","-1.59","0.67","69.31","68.81","69.86","49.48","50.57","48.27","231.00","181.00","231.00","173.00","160.00","173.00",30,40,1.5,7,0,14,0,"false",10,25,"true","true","true","Normal"
43,"COMEX_MINI:MGC1!","5","-759.00","-920.00","161.00","35.17","33.78","36.62","0.84","0.66","1.08","1,662.00","123,328.00",145,74,71,0,0,0,"-5.23","-12.43","2.27","80.65","72.44","88.54","51.83","55.73","47.58","318.00","181.00","318.00","160.00","160.00","119.00",40,40,1.5,7,0,14,0,"false",10,25,"true","true","true","Normal"
44,"COMEX_MINI:MGC1!","5","-1,245.00","-1,243.00","-2.00","33.09","30.14","36.36","0.76","0.58","1.00","2,254.00","126,272.00",139,73,66,1,1,0,"-8.96","-17.03","-0.03","83.98","77.14","90.25","54.92","57.65","51.62","318.00","181.00","318.00","160.00","160.00","119.00",50,40,1.5,7,0,14,0,"false",10,25,"true","true","true","Normal"
45,"COMEX_MINI:MGC1!","5","412.00","-92.00","504.00","37.93","38.03","37.78","1.11","0.96","1.37","1,442.00","126,240.00",116,71,45,1,1,0,"3.55","-1.30","11.20","93.05","82.70","109.47","51.14","52.84","48.46","318.00","181.00","318.00","119.00","110.00","119.00",60,40,1.5,7,0,14,0,"false",10,25,"true","true","true","Normal"
46,"COMEX_MINI:MGC1!","5","-1,487.00","-942.00","-545.00","34.46","32.43","36.49","0.66","0.59","0.74","1,686.00","118,752.00",148,74,74,0,0,0,"-10.05","-12.73","-7.36","56.96","57.38","56.59","45.28","46.38","44.11","116.00","116.00","115.00","173.00","149.00","173.00",20,50,1.5,7,0,14,0,"false",10,25,"true","true","true","Normal"
47,"COMEX_MINI:MGC1!","5","3.00","-539.00","542.00","41.22","39.13","43.04","1.00","0.76","1.27","900.00","118,752.00",148,69,79,0,0,0,"0.02","-7.81","6.86","69.61","63.07","74.79","48.77","53.38","44.47","231.00","116.00","231.00","173.00","160.00","173.00",30,50,1.5,7,0,14,0,"false",10,25,"true","true","true","Normal"
48,"COMEX_MINI:MGC1!","5","-859.00","-1,058.00","199.00","35.14","32.35","37.50","0.83","0.60","1.08","1,708.00","123,328.00",148,68,80,0,0,0,"-5.80","-15.56","2.49","81.08","70.95","88.50","52.86","56.93","49.12","318.00","181.00","318.00","160.00","160.00","156.00",40,50,1.5,7,0,14,0,"false",10,25,"true","true","true","Normal"
49,"COMEX_MINI:MGC1!","5","-1,383.00","-1,340.00","-43.00","31.94","27.78","36.11","0.74","0.54","0.98","2,309.00","126,432.00",144,72,72,1,1,0,"-9.60","-18.61","-0.60","87.57","78.15","94.81","55.21","55.83","54.52","318.00","181.00","318.00","160.00","160.00","156.00",50,50,1.5,7,0,14,0,"false",10,25,"true","true","true","Normal"
