Step,Symbol,Timeframe,Net Profit (USD),Net Profit Long (USD),Net Profit Short (USD),% Profitable,% Profitable Long,% Profitable Short,Profit Factor,Profit Factor Long,Profit Factor Short,Max Drawdown (USD),Buy & Hold Return (USD),Total Closed Trades,Total Closed Trades Long,Total Closed Trades Short,Total Open Trades,Total Open Trades Long,Total Open Trades Short,Avg Trade (USD),Avg Trade Long (USD),Avg Trade Short (USD),Avg Winning Trade (USD),Avg Winning Trade Long (USD),Avg Winning Trade Short (USD),Avg Losing Trade (USD),Avg Losing Trade Long (USD),Avg Losing Trade Short (USD),Largest Winning Trade (USD),Largest Winning Trade Long (USD),Largest Winning Trade Short (USD),Largest Losing Trade (USD),Largest Losing Trade Long (USD),Largest Losing Trade Short (USD),Left Bars,Right Bars,Enable Long Entry,Enable Short Entry,Entry Type,Trigger Distance (ticks),Stop Loss (ticks),Take Profit (ticks),Trade Cutoff Time (ET),Enable Long Breakout,Enable Short Breakout,Breakout Entry Type,Breakout Trigger Distance (ticks),Breakout Stop Loss (ticks),Breakout Take Profit (ticks),Breakout Left Bars,Breakout Right Bars
48,"CME_MINI:MNQ1!","5","320.00","300.00","20.00","25.00","31.25","18.75","1.33","1.60","1.04","392.50","220,137.50",32,16,16,0,0,0,"10.00","18.75","1.25","160.00","160.00","160.00","40.00","45.45","35.38","160.00","160.00","160.00","60.00","60.00","60.00","Touch",70,40,320,5,5
49,"CME_MINI:MNQ1!","5","320.00","280.00","40.00","25.00","29.41","20.00","1.33","1.54","1.09","392.50","220,175.00",32,17,15,0,0,0,"10.00","16.47","2.67","160.00","160.00","160.00","40.00","43.33","36.67","160.00","160.00","160.00","60.00","60.00","60.00","Touch",80,40,320,5,5
50,"CME_MINI:MNQ1!","5","320.00","300.00","20.00","25.00","31.25","18.75","1.33","1.60","1.04","392.50","220,187.50",32,16,16,0,0,0,"10.00","18.75","1.25","160.00","160.00","160.00","40.00","45.45","35.38","160.00","160.00","160.00","60.00","60.00","60.00","Touch",90,40,320,5,5
51,"CME_MINI:MNQ1!","5","320.00","320.00","0.00","25.00","33.33","17.65","1.33","1.67","1.00","392.50","220,187.50",32,15,17,0,0,0,"10.00","21.33","0.00","160.00","160.00","160.00","40.00","48.00","34.29","160.00","160.00","160.00","60.00","60.00","60.00","Touch",100,40,320,5,5
52,"CME_MINI:MNQ1!","5","320.00","340.00","-20.00","25.00","35.71","16.67","1.33","1.74","0.96","392.50","220,187.50",32,14,18,0,0,0,"10.00","24.29","-1.11","160.00","160.00","160.00","40.00","51.11","33.33","160.00","160.00","160.00","60.00","60.00","60.00","Touch",110,40,320,5,5
53,"CME_MINI:MNQ1!","5","320.00","340.00","-20.00","25.00","35.71","16.67","1.33","1.74","0.96","392.50","220,150.00",32,14,18,0,0,0,"10.00","24.29","-1.11","160.00","160.00","160.00","40.00","51.11","33.33","160.00","160.00","160.00","60.00","60.00","60.00","Touch",120,40,320,5,5
54,"CME_MINI:MNQ1!","5","140.00","320.00","-180.00","21.88","33.33","11.76","1.14","1.67","0.64","392.50","220,150.00",32,15,17,0,0,0,"4.38","21.33","-10.59","160.00","160.00","160.00","39.20","48.00","33.33","160.00","160.00","160.00","60.00","60.00","60.00","Touch",130,40,320,5,5
55,"CME_MINI:MNQ1!","5","480.00","520.00","-40.00","32.35","41.18","23.53","1.41","1.96","0.94","391.00","220,137.50",34,17,17,0,0,0,"14.12","30.59","-2.35","149.09","151.43","145.00","50.43","54.00","47.69","160.00","160.00","160.00","60.00","60.00","60.00","Touch",50,80,260,5,5
56,"CME_MINI:MNQ1!","5","520.00","520.00","0.00","33.33","41.18","25.00","1.46","1.96","1.00","351.00","220,125.00",33,17,16,0,0,0,"15.76","30.59","0.00","149.09","151.43","145.00","50.91","54.00","48.33","160.00","160.00","160.00","60.00","60.00","60.00","Touch",60,80,260,5,5
57,"CME_MINI:MNQ1!","5","220.00","390.00","-170.00","28.13","37.50","18.75","1.19","1.72","0.73","487.00","220,125.00",32,16,16,0,0,0,"6.88","24.38","-10.63","153.33","155.00","150.00","50.43","54.00","47.69","160.00","160.00","160.00","60.00","60.00","60.00","Touch",70,80,260,5,5
58,"CME_MINI:MNQ1!","5","220.00","350.00","-130.00","28.13","35.29","20.00","1.19","1.60","0.78","487.00","220,025.00",32,17,15,0,0,0,"6.88","20.59","-8.67","153.33","155.00","150.00","50.43","52.73","48.33","160.00","160.00","160.00","60.00","60.00","60.00","Touch",80,80,260,5,5
59,"CME_MINI:MNQ1!","5","220.00","390.00","-170.00","28.13","37.50","18.75","1.19","1.72","0.73","487.00","220,062.50",32,16,16,0,0,0,"6.88","24.38","-10.63","153.33","155.00","150.00","50.43","54.00","47.69","160.00","160.00","160.00","60.00","60.00","60.00","Touch",90,80,260,5,5
60,"CME_MINI:MNQ1!","5","220.00","430.00","-210.00","28.13","40.00","17.65","1.19","1.86","0.68","487.00","220,075.00",32,15,17,0,0,0,"6.88","28.67","-12.35","153.33","155.00","150.00","50.43","55.56","47.14","160.00","160.00","160.00","60.00","60.00","60.00","Touch",100,80,260,5,5
61,"CME_MINI:MNQ1!","5","220.00","470.00","-250.00","28.13","42.86","16.67","1.19","2.02","0.64","487.00","220,075.00",32,14,18,0,0,0,"6.88","33.57","-13.89","153.33","155.00","150.00","50.43","57.50","46.67","160.00","160.00","160.00","60.00","60.00","60.00","Touch",110,80,260,5,5
