Step,Symbol,Timeframe,Net Profit (USD),Net Profit Long (USD),Net Profit Short (USD),% Profitable,% Profitable Long,% Profitable Short,Profit Factor,Profit Factor Long,Profit Factor Short,Max Drawdown (USD),Buy & Hold Return (USD),Total Closed Trades,Total Closed Trades Long,Total Closed Trades Short,Total Open Trades,Total Open Trades Long,Total Open Trades Short,Avg Trade (USD),Avg Trade Long (USD),Avg Trade Short (USD),Avg Winning Trade (USD),Avg Winning Trade Long (USD),Avg Winning Trade Short (USD),Avg Losing Trade (USD),Avg Losing Trade Long (USD),Avg Losing Trade Short (USD),Largest Winning Trade (USD),Largest Winning Trade Long (USD),Largest Winning Trade Short (USD),Largest Losing Trade (USD),Largest Losing Trade Long (USD),Largest Losing Trade Short (USD),Trade Direction,Wick Size Threshold (%),Limit Order Distance (cents),ATR Multiplier for SL,TP (SL multiplier),Cancel Order After X Candles,Minimum Body Size (cents),Maximum Body Size (cents),Risk Per Trade ($),Show Statistics Table,Starting Balance
38,"COINBASE:SUIUSD","15","4,710.68","4,710.68","0.00","26.38","26.38","0.00","1.25","1.25","","2,252.41","101,850.86",254,254,0,0,0,0,"18.55","18.55","","350.19","350.19","","100.28","100.28","","351.11","351.11","","100.91","100.91","","Long Only",0.7,0.017,0.8400000000000001,3.5,22,0.002,0.02
39,"COINBASE:SUIUSD","15","4,109.45","4,109.45","0.00","25.77","25.77","0.00","1.21","1.21","","2,352.46","101,850.86",260,260,0,0,0,0,"15.81","15.81","","350.20","350.20","","100.28","100.28","","351.11","351.11","","100.96","100.96","","Long Only",0.8,0.017,0.8400000000000001,3.5,22,0.002,0.02
40,"COINBASE:SUIUSD","15","3,958.04","3,958.04","0.00","25.56","25.56","0.00","1.20","1.20","","2,352.46","101,850.86",266,266,0,0,0,0,"14.88","14.88","","350.20","350.20","","100.28","100.28","","351.11","351.11","","100.96","100.96","","Long Only",0.9,0.017,0.8400000000000001,3.5,22,0.002,0.02
41,"COINBASE:SUIUSD","15","2,912.55","2,912.55","0.00","25.00","25.00","0.00","1.16","1.16","","2,149.82","101,942.58",236,236,0,0,0,0,"12.34","12.34","","350.19","350.19","","100.28","100.28","","351.11","351.11","","100.91","100.91","","Long Only",0.5,0.018000000000000002,0.8400000000000001,3.5,22,0.002,0.02
42,"COINBASE:SUIUSD","15","2,611.99","2,611.99","0.00","24.69","24.69","0.00","1.14","1.14","","2,149.82","101,942.58",239,239,0,0,0,0,"10.93","10.93","","350.19","350.19","","100.27","100.27","","351.11","351.11","","100.91","100.91","","Long Only",0.6,0.018000000000000002,0.8400000000000001,3.5,22,0.002,0.02
43,"COINBASE:SUIUSD","15","3,611.38","3,611.38","0.00","25.51","25.51","0.00","1.20","1.20","","2,249.94","101,942.58",247,247,0,0,0,0,"14.62","14.62","","350.19","350.19","","100.28","100.28","","351.11","351.11","","100.91","100.91","","Long Only",0.7,0.018000000000000002,0.8400000000000001,3.5,22,0.002,0.02
44,"COINBASE:SUIUSD","15","3,010.15","3,010.15","0.00","24.90","24.90","0.00","1.16","1.16","","2,349.99","101,942.58",253,253,0,0,0,0,"11.90","11.90","","350.20","350.20","","100.28","100.28","","351.11","351.11","","100.96","100.96","","Long Only",0.8,0.018000000000000002,0.8400000000000001,3.5,22,0.002,0.02
45,"COINBASE:SUIUSD","15","2,858.74","2,858.74","0.00","24.71","24.71","0.00","1.15","1.15","","2,349.99","101,926.57",259,259,0,0,0,0,"11.04","11.04","","350.20","350.20","","100.28","100.28","","351.11","351.11","","100.96","100.96","","Long Only",0.9,0.018000000000000002,0.8400000000000001,3.5,22,0.002,0.02
46,"COINBASE:SUIUSD","15","5,626.20","5,626.20","0.00","26.72","26.72","0.00","1.31","1.31","","2,561.26","101,711.27",247,247,0,0,0,0,"22.78","22.78","","360.24","360.24","","100.28","100.28","","361.06","361.06","","101.14","101.14","","Long Only",0.5,0.016,0.8,3.6,22,0.002,0.02
47,"COINBASE:SUIUSD","15","5,225.09","5,225.09","0.00","26.29","26.29","0.00","1.28","1.28","","2,623.01","101,711.27",251,251,0,0,0,0,"20.82","20.82","","360.24","360.24","","100.28","100.28","","361.06","361.06","","101.14","101.14","","Long Only",0.6,0.016,0.8,3.6,22,0.002,0.02
