Step,Symbol,Timeframe,Net Profit (USD),Net Profit Long (USD),Net Profit Short (USD),% Profitable,% Profitable Long,% Profitable Short,Profit Factor,Profit Factor Long,Profit Factor Short,Max Drawdown (USD),Buy & Hold Return (USD),Total Closed Trades,Total Closed Trades Long,Total Closed Trades Short,Total Open Trades,Total Open Trades Long,Total Open Trades Short,Avg Trade (USD),Avg Trade Long (USD),Avg Trade Short (USD),Avg Winning Trade (USD),Avg Winning Trade Long (USD),Avg Winning Trade Short (USD),Avg Losing Trade (USD),Avg Losing Trade Long (USD),Avg Losing Trade Short (USD),Largest Winning Trade (USD),Largest Winning Trade Long (USD),Largest Winning Trade Short (USD),Largest Losing Trade (USD),Largest Losing Trade Long (USD),Largest Losing Trade Short (USD),Trade Direction,Wick Size Threshold (%),Limit Order Distance (cents),ATR Multiplier for SL,TP (SL multiplier),Cancel Order After X Candles,Minimum Body Size (cents),Maximum Body Size (cents),Risk Per Trade ($),Show Statistics Table,Starting Balance
40,"COINBASE:SUIUSD","5","5,323.46","5,323.46","0.00","35.65","35.65","0.00","1.38","1.38","","1,768.01","23,705.91",216,216,0,0,0,0,"24.65","24.65","","250.29","250.29","","100.35","100.35","","251.10","251.10","","101.44","101.44","",1,0.013999999999999999,1,2.5,8,0.005
41,"COINBASE:SUIUSD","5","4,877.98","4,877.98","0.00","36.26","36.26","0.00","1.42","1.42","","1,361.06","23,739.45",182,182,0,0,0,0,"26.80","26.80","","250.28","250.28","","100.35","100.35","","251.10","251.10","","101.44","101.44","",0.6,0.015,1,2.5,8,0.005
42,"COINBASE:SUIUSD","5","4,727.53","4,727.53","0.00","35.83","35.83","0.00","1.39","1.39","","1,361.06","23,674.76",187,187,0,0,0,0,"25.28","25.28","","250.28","250.28","","100.34","100.34","","251.10","251.10","","101.44","101.44","",0.7,0.015,1,2.5,8,0.005
43,"COINBASE:SUIUSD","5","5,077.44","5,077.44","0.00","36.08","36.08","0.00","1.41","1.41","","1,461.15","23,674.76",194,194,0,0,0,0,"26.17","26.17","","250.28","250.28","","100.34","100.34","","251.10","251.10","","101.44","101.44","",0.8,0.015,1,2.5,8,0.005
44,"COINBASE:SUIUSD","5","5,027.36","5,027.36","0.00","35.86","35.86","0.00","1.39","1.39","","1,461.15","23,674.76",198,198,0,0,0,0,"25.39","25.39","","250.28","250.28","","100.34","100.34","","251.10","251.10","","101.44","101.44","",0.9,0.015,1,2.5,8,0.005
45,"COINBASE:SUIUSD","5","4,776.07","4,776.07","0.00","35.29","35.29","0.00","1.36","1.36","","1,661.78","23,684.47",204,204,0,0,0,0,"23.41","23.41","","250.28","250.28","","100.34","100.34","","251.10","251.10","","101.44","101.44","",1,0.015,1,2.5,8,0.005
46,"COINBASE:SUIUSD","5","3,730.33","3,730.33","0.00","35.19","35.19","0.00","1.35","1.35","","1,550.01","23,705.07",162,162,0,0,0,0,"23.03","23.03","","250.31","250.31","","100.35","100.35","","251.10","251.10","","101.44","101.44","",0.6,0.016,1,2.5,8,0.005
47,"COINBASE:SUIUSD","5","3,579.51","3,579.51","0.00","34.73","34.73","0.00","1.33","1.33","","1,578.29","23,643.60",167,167,0,0,0,0,"21.43","21.43","","250.31","250.31","","100.35","100.35","","251.10","251.10","","101.44","101.44","",0.7,0.016,1,2.5,8,0.005
48,"COINBASE:SUIUSD","5","3,678.95","3,678.95","0.00","34.68","34.68","0.00","1.32","1.32","","1,678.38","23,620.95",173,173,0,0,0,0,"21.27","21.27","","250.31","250.31","","100.35","100.35","","251.10","251.10","","101.44","101.44","",0.8,0.016,1,2.5,8,0.005
49,"COINBASE:SUIUSD","5","3,628.87","3,628.87","0.00","34.46","34.46","0.00","1.31","1.31","","1,678.38","23,536.83",177,177,0,0,0,0,"20.50","20.50","","250.31","250.31","","100.35","100.35","","251.10","251.10","","101.44","101.44","",0.9,0.016,1,2.5,8,0.005
